Title,URL,ID,Difficulty,Paid
Minimized Maximum of Products Distributed to Any Store,https://leetcode.com/problems/minimized-maximum-of-products-distributed-to-any-store,2064,2,False
Vowels of All Substrings,https://leetcode.com/problems/vowels-of-all-substrings,2063,2,False
Count Vowel Substrings of a String,https://leetcode.com/problems/count-vowel-substrings-of-a-string,2062,1,False
Check if an Original String Exists Given Two Encoded Strings,https://leetcode.com/problems/check-if-an-original-string-exists-given-two-encoded-strings,2060,3,False
Minimum Operations to Convert Number,https://leetcode.com/problems/minimum-operations-to-convert-number,2059,2,False
Find the Minimum and Maximum Number of Nodes Between Critical Points,https://leetcode.com/problems/find-the-minimum-and-maximum-number-of-nodes-between-critical-points,2058,2,False
Smallest Index With Equal Value,https://leetcode.com/problems/smallest-index-with-equal-value,2057,1,False
Maximum Number of Tasks You Can Assign,https://leetcode.com/problems/maximum-number-of-tasks-you-can-assign,2071,3,False
Most Beautiful Item for Each Query,https://leetcode.com/problems/most-beautiful-item-for-each-query,2070,2,False
Walking Robot Simulation II,https://leetcode.com/problems/walking-robot-simulation-ii,2069,2,False
Check Whether Two Strings are Almost Equivalent,https://leetcode.com/problems/check-whether-two-strings-are-almost-equivalent,2068,1,False
Parallel Courses III,https://leetcode.com/problems/parallel-courses-iii,2050,3,False
Count Nodes With the Highest Score,https://leetcode.com/problems/count-nodes-with-the-highest-score,2049,2,False
Next Greater Numerically Balanced Number,https://leetcode.com/problems/next-greater-numerically-balanced-number,2048,2,False
Number of Valid Words in a Sentence,https://leetcode.com/problems/number-of-valid-words-in-a-sentence,2047,1,False
Second Minimum Time to Reach Destination,https://leetcode.com/problems/second-minimum-time-to-reach-destination,2045,3,False
Count Number of Maximum Bitwise-OR Subsets,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets,2044,2,False
Simple Bank System,https://leetcode.com/problems/simple-bank-system,2043,2,False
Check if Numbers Are Ascending in a Sentence,https://leetcode.com/problems/check-if-numbers-are-ascending-in-a-sentence,2042,1,False
Number of Valid Move Combinations On Chessboard,https://leetcode.com/problems/number-of-valid-move-combinations-on-chessboard,2056,3,False
Plates Between Candles,https://leetcode.com/problems/plates-between-candles,2055,2,False
Two Best Non-Overlapping Events,https://leetcode.com/problems/two-best-non-overlapping-events,2054,2,False
Kth Distinct String in an Array,https://leetcode.com/problems/kth-distinct-string-in-an-array,2053,1,False
Partition Array Into Two Arrays to Minimize Sum Difference,https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference,2035,3,False
Stock Price Fluctuation ,https://leetcode.com/problems/stock-price-fluctuation,2034,2,False
Minimum Operations to Make a Uni-Value Grid,https://leetcode.com/problems/minimum-operations-to-make-a-uni-value-grid,2033,2,False
Two Out of Three,https://leetcode.com/problems/two-out-of-three,2032,1,False
Smallest K-Length Subsequence With Occurrences of a Letter,https://leetcode.com/problems/smallest-k-length-subsequence-with-occurrences-of-a-letter,2030,3,False
Stone Game IX,https://leetcode.com/problems/stone-game-ix,2029,2,False
Find Missing Observations,https://leetcode.com/problems/find-missing-observations,2028,2,False
Minimum Moves to Convert String,https://leetcode.com/problems/minimum-moves-to-convert-string,2027,1,False
The Time When the Network Becomes Idle,https://leetcode.com/problems/the-time-when-the-network-becomes-idle,2039,2,False
Kth Smallest Product of Two Sorted Arrays,https://leetcode.com/problems/kth-smallest-product-of-two-sorted-arrays,2040,3,False
Remove Colored Pieces if Both Neighbors are the Same Color,https://leetcode.com/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color,2038,2,False
Minimum Number of Moves to Seat Everyone,https://leetcode.com/problems/minimum-number-of-moves-to-seat-everyone,2037,1,False
The Score of Students Solving Math Expression,https://leetcode.com/problems/the-score-of-students-solving-math-expression,2019,3,False
Check if Word Can Be Placed In Crossword,https://leetcode.com/problems/check-if-word-can-be-placed-in-crossword,2018,2,False
Grid Game,https://leetcode.com/problems/grid-game,2017,2,False
Maximum Difference Between Increasing Elements,https://leetcode.com/problems/maximum-difference-between-increasing-elements,2016,1,False
Longest Subsequence Repeated k Times,https://leetcode.com/problems/longest-subsequence-repeated-k-times,2014,3,False
Detect Squares,https://leetcode.com/problems/detect-squares,2013,2,False
Sum of Beauty in the Array,https://leetcode.com/problems/sum-of-beauty-in-the-array,2012,2,False
Final Value of Variable After Performing Operations,https://leetcode.com/problems/final-value-of-variable-after-performing-operations,2011,1,False
Maximum Number of Ways to Partition an Array,https://leetcode.com/problems/maximum-number-of-ways-to-partition-an-array,2025,3,False
Maximize the Confusion of an Exam,https://leetcode.com/problems/maximize-the-confusion-of-an-exam,2024,2,False
Number of Pairs of Strings With Concatenation Equal to Target,https://leetcode.com/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target,2023,2,False
Convert 1D Array Into 2D Array,https://leetcode.com/problems/convert-1d-array-into-2d-array,2022,1,False
Smallest Missing Genetic Value in Each Subtree,https://leetcode.com/problems/smallest-missing-genetic-value-in-each-subtree,2003,3,False
Maximum Product of the Length of Two Palindromic Subsequences,https://leetcode.com/problems/maximum-product-of-the-length-of-two-palindromic-subsequences,2002,2,False
Number of Pairs of Interchangeable Rectangles,https://leetcode.com/problems/number-of-pairs-of-interchangeable-rectangles,2001,2,False
Reverse Prefix of Word,https://leetcode.com/problems/reverse-prefix-of-word,2000,1,False
Employees Whose Manager Left the Company,https://leetcode.com/problems/employees-whose-manager-left-the-company,1978,1,False
GCD Sort of an Array,https://leetcode.com/problems/gcd-sort-of-an-array,1998,3,False
First Day Where You Have Been in All the Rooms,https://leetcode.com/problems/first-day-where-you-have-been-in-all-the-rooms,1997,2,False
The Number of Weak Characters in the Game,https://leetcode.com/problems/the-number-of-weak-characters-in-the-game,1996,2,False
Count Special Quadruplets,https://leetcode.com/problems/count-special-quadruplets,1995,1,False
Find if Path Exists in Graph,https://leetcode.com/problems/find-if-path-exists-in-graph,1971,1,False
Minimum Number of Operations to Make Array Continuous,https://leetcode.com/problems/minimum-number-of-operations-to-make-array-continuous,2009,3,False
Maximum Earnings From Taxi,https://leetcode.com/problems/maximum-earnings-from-taxi,2008,2,False
Find Original Array From Doubled Array,https://leetcode.com/problems/find-original-array-from-doubled-array,2007,2,False
Count Number of Pairs With Absolute Difference K,https://leetcode.com/problems/count-number-of-pairs-with-absolute-difference-k,2006,1,False
Number of Unique Good Subsequences,https://leetcode.com/problems/number-of-unique-good-subsequences,1987,3,False
Minimum Number of Work Sessions to Finish the Tasks,https://leetcode.com/problems/minimum-number-of-work-sessions-to-finish-the-tasks,1986,2,False
Find the Kth Largest Integer in the Array,https://leetcode.com/problems/find-the-kth-largest-integer-in-the-array,1985,2,False
Minimum Difference Between Highest and Lowest of K Scores,https://leetcode.com/problems/minimum-difference-between-highest-and-lowest-of-k-scores,1984,1,False
Employees With Missing Information,https://leetcode.com/problems/employees-with-missing-information,1965,1,False
Find Array Given Subset Sums,https://leetcode.com/problems/find-array-given-subset-sums,1982,3,False
Minimize the Difference Between Target and Chosen Elements,https://leetcode.com/problems/minimize-the-difference-between-target-and-chosen-elements,1981,2,False
Find Unique Binary String,https://leetcode.com/problems/find-unique-binary-string,1980,2,False
Find Greatest Common Divisor of Array,https://leetcode.com/problems/find-greatest-common-divisor-of-array,1979,1,False
The Number of Good Subsets,https://leetcode.com/problems/the-number-of-good-subsets,1994,3,False
Operations on Tree,https://leetcode.com/problems/operations-on-tree,1993,2,False
Find All Groups of Farmland,https://leetcode.com/problems/find-all-groups-of-farmland,1992,2,False
Find the Middle Index in Array,https://leetcode.com/problems/find-the-middle-index-in-array,1991,1,False
Last Day Where You Can Still Cross,https://leetcode.com/problems/last-day-where-you-can-still-cross,1970,3,False
Minimum Non-Zero Product of the Array Elements,https://leetcode.com/problems/minimum-non-zero-product-of-the-array-elements,1969,2,False
Number of Strings That Appear as Substrings in Word,https://leetcode.com/problems/number-of-strings-that-appear-as-substrings-in-word,1967,1,False
Find the Longest Valid Obstacle Course at Each Position,https://leetcode.com/problems/find-the-longest-valid-obstacle-course-at-each-position,1964,3,False
Minimum Number of Swaps to Make the String Balanced,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced,1963,2,False
Remove Stones to Minimize the Total,https://leetcode.com/problems/remove-stones-to-minimize-the-total,1962,2,False
Check If String Is a Prefix of Array,https://leetcode.com/problems/check-if-string-is-a-prefix-of-array,1961,1,False
Number of Ways to Separate Numbers,https://leetcode.com/problems/number-of-ways-to-separate-numbers,1977,3,False
Number of Ways to Arrive at Destination,https://leetcode.com/problems/number-of-ways-to-arrive-at-destination,1976,2,False
Maximum Matrix Sum,https://leetcode.com/problems/maximum-matrix-sum,1975,2,False
Minimum Time to Type Word Using Special Typewriter,https://leetcode.com/problems/minimum-time-to-type-word-using-special-typewriter,1974,1,False
Confirmation Rate,https://leetcode.com/problems/confirmation-rate,1934,2,False
Count Number of Special Subsequences,https://leetcode.com/problems/count-number-of-special-subsequences,1955,3,False
Array With Elements Not Equal to Average of Neighbors,https://leetcode.com/problems/array-with-elements-not-equal-to-average-of-neighbors,1968,2,False
Maximum Number of Weeks for Which You Can Work,https://leetcode.com/problems/maximum-number-of-weeks-for-which-you-can-work,1953,2,False
Three Divisors,https://leetcode.com/problems/three-divisors,1952,1,False
Minimum Total Space Wasted With K Resizing Operations,https://leetcode.com/problems/minimum-total-space-wasted-with-k-resizing-operations,1959,2,False
Check if Move is Legal,https://leetcode.com/problems/check-if-move-is-legal,1958,2,False
Delete Duplicate Folders in System,https://leetcode.com/problems/delete-duplicate-folders-in-system,1948,3,False
Maximum Compatibility Score Sum,https://leetcode.com/problems/maximum-compatibility-score-sum,1947,2,False
Largest Number After Mutating Substring,https://leetcode.com/problems/largest-number-after-mutating-substring,1946,2,False
Sum of Digits of String After Convert,https://leetcode.com/problems/sum-of-digits-of-string-after-convert,1945,1,False
Maximum Genetic Difference Query,https://leetcode.com/problems/maximum-genetic-difference-query,1938,3,False
Maximum Number of Points with Cost,https://leetcode.com/problems/maximum-number-of-points-with-cost,1937,2,False
Add Minimum Number of Rungs,https://leetcode.com/problems/add-minimum-number-of-rungs,1936,2,False
Painting a Grid With Three Different Colors,https://leetcode.com/problems/painting-a-grid-with-three-different-colors,1931,3,False
Merge BSTs to Create Single BST,https://leetcode.com/problems/merge-bsts-to-create-single-bst,1932,3,False
Unique Length-3 Palindromic Subsequences,https://leetcode.com/problems/unique-length-3-palindromic-subsequences,1930,2,False
Concatenation of Array,https://leetcode.com/problems/concatenation-of-array,1929,1,False
Count Salary Categories,https://leetcode.com/problems/count-salary-categories,1907,2,False
Describe the Painting,https://leetcode.com/problems/describe-the-painting,1943,2,False
The Number of the Smallest Unoccupied Chair,https://leetcode.com/problems/the-number-of-the-smallest-unoccupied-chair,1942,2,False
Check if All Characters Have Equal Number of Occurrences,https://leetcode.com/problems/check-if-all-characters-have-equal-number-of-occurrences,1941,1,False
Longest Common Subpath,https://leetcode.com/problems/longest-common-subpath,1923,3,False
Count Good Numbers,https://leetcode.com/problems/count-good-numbers,1922,2,False
Eliminate Maximum Number of Monsters,https://leetcode.com/problems/eliminate-maximum-number-of-monsters,1921,2,False
Build Array from Permutation,https://leetcode.com/problems/build-array-from-permutation,1920,1,False
Find a Peak Element II,https://leetcode.com/problems/find-a-peak-element-ii,1901,2,False
Number of Wonderful Substrings,https://leetcode.com/problems/number-of-wonderful-substrings,1915,2,False
